iid,i_year,i_Action,i_Adventure,i_Animation,i_Children's,i_Comedy,i_Crime,i_Documentary ,i_Drama ,i_Fantasy ,i_Film-Noir ,i_Horror ,i_Musical ,i_Mystery ,i_Romance ,i_Sci-Fi ,i_Thriller ,i_War ,i_Western,i_Other,i_Actor,i_Director
1467,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,827,1118
1468,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,849,900
1469,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,1118
1470,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1471,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263,157
1472,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,191,1118
1473,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1474,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1693,1118
1475,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3119,981
1477,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3556,1118
1478,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1853,562
1479,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,1118
1480,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,152
1481,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1482,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1483,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,464,1118
1484,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,1118
1485,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,464,1118
1486,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,690,1118
1487,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,195,231
1488,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,464,172
1489,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,690,1118
1490,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1491,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3556,1118
1492,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1493,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,433,1118
1494,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,1118
1495,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2312,715
1496,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,996,1118
1497,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1498,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1499,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1118
1500,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,847,342
1501,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1757,1118
1502,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1677,1118
1503,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,1118
1504,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,805
1505,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1601,1118
1506,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,517,1118
1507,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,1118
1508,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,668,612
1509,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,691
1510,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,1118
1511,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261,1118
1512,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,959
1513,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,306
1514,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,807,1118
1515,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,492
1516,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2550,12
1517,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,991,1118
1518,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,991,1118
1519,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1520,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3188,1010
1521,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,827,241
1522,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1172,1118
1523,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,636
1524,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1577,1118
1525,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1990,53
1526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,252,187
1527,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,292
1528,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122,36
1529,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2820,1118
1530,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649,85
1531,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,1118
1532,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1784,1118
1533,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2584,1016
1534,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1535,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,517,1018
1536,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1537,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,983,525
1538,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1539,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,388
1540,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,204
1541,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1379,1118
1542,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1543,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,807,1118
1544,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,605
1545,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,827,1118
1546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1547,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1548,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3188,1010
1549,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169,1118
1550,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1118
1551,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,1118
1552,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,1118
1553,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,216,504
1554,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,393,1118
1555,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1556,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1347,1032
1557,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1558,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,959
1559,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,767,1118
1560,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,1118
1561,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3556,1032
1562,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870,1018
1563,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3556,1118
1564,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1565,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,1118
1566,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1253,1118
1567,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1568,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3556,1118
1569,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1570,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1573,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,506,937
1574,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,384,1118
1575,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973,1016
1576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3556,1118
1577,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114,33
1578,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3335,773
1579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1118
1580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3556,1118
1581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2300,1118
1582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3119,981
1583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1585,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1586,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1114,341
1587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1550,1118
1588,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1589,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,504
1590,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1591,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1592,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1593,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261,1118
1594,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1595,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2317,223
1596,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3556,1118
1597,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,828,1118
1598,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62,501
1599,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2820,1118
1600,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,798
1601,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248,1118
1602,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,697,784
1603,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2642,1118
1604,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3556,981
1605,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1606,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1607,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1608,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,305
1609,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,991,1118
1610,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,686,1118
1611,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3181,1118
1612,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2619,519
1613,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2923,922
1614,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1224,444
1615,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,1118
1616,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,475,1118
1617,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3556,1118
1618,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,685,420
1619,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1620,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,297
1621,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,288,161
1622,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,1118
1623,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2311,1018
1624,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,797,1118
1625,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3556,1118
1626,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1627,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2355,737
1628,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1383,1118
1629,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1630,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1631,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,659,1118
1632,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1481,956
1633,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1789,1118
1634,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2651,1118
1635,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1636,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1637,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1789,1118
1638,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,875,629
1639,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1640,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,515,1118
1641,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,1118
1642,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185,1118
1643,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,342,1118
1644,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,1118
1645,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1646,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2283,133
1647,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1648,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2177,1118
1649,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3556,510
1650,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1651,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,337,1118
1652,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,630
1653,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,551,1118
1654,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,818
1655,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,554
1656,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,246,1118
1657,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1658,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1659,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,338,1118
1660,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,707
1661,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,273,1118
1662,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,908,1118
1663,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1481,1118
1664,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1118
1665,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2040,1118
1666,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1667,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1668,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,1118
1669,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1679,1118
1670,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3556,1118
1671,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1376,1118
1672,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,923,631
1673,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,284,1118
1674,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1675,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,390
1676,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161,1118
1677,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,1118
1678,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
1679,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,741,17
1680,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,797,947
1681,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3556,89
1682,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3556,1118
